sudokuID,name,numOfConstraints,result,totalTime,loop,backtrack,flip,unit
1,r0_c0_b0,0,SAT,0.13300156593322754,480,0,0,249
1,r1_c0_b0,1,SAT,0.1326918601989746,452,0,0,277
1,r2_c0_b0,2,SAT,0.14415478706359863,438,0,0,291
1,r3_c0_b0,3,SAT,0.15654730796813965,410,0,0,319
1,r4_c0_b0,4,SAT,0.16894245147705078,388,0,0,341
1,r5_c0_b0,5,SAT,0.18186068534851074,351,0,0,378
1,r6_c0_b0,6,SAT,0.1970670223236084,328,0,0,401
1,r7_c0_b0,7,SAT,0.20903682708740234,314,0,0,415
1,r8_c0_b0,8,SAT,0.22944998741149902,285,0,0,444
1,r9_c0_b0,9,SAT,0.23578763008117676,248,0,0,481
1,r9_c1_b0,10,SAT,0.2552518844604492,233,0,0,496
1,r9_c2_b0,11,SAT,0.25969886779785156,200,0,0,529
1,r9_c3_b0,12,SAT,0.27488255500793457,180,0,0,549
1,r9_c4_b0,13,SAT,0.2860832214355469,171,0,0,558
1,r9_c5_b0,14,SAT,0.3051934242248535,133,0,0,596
1,r9_c6_b0,15,SAT,0.3208458423614502,97,0,0,632
1,r9_c7_b0,16,SAT,0.3868107795715332,110,0,3,806
1,r9_c8_b0,17,SAT,0.922527551651001,165,27,41,2768
1,r9_c9_b0,18,SAT,0.3898613452911377,72,0,3,756
1,r9_c9_b1,19,SAT,0.520592451095581,78,5,9,1133
1,r9_c9_b2,20,SAT,0.4101297855377197,40,0,1,748
1,r9_c9_b3,21,SAT,0.4067094326019287,26,0,0,703
1,r9_c9_b4,22,SAT,0.5205190181732178,35,4,6,1016
1,r9_c9_b5,23,SAT,4.765446424484253,583,206,289,11741
1,r9_c9_b6,24,SAT,0.46633481979370117,4,0,0,725
1,r9_c9_b7,25,SAT,0.9794886112213135,31,10,14,1851
1,r9_c9_b8,26,SAT,0.47733306884765625,2,0,0,727
1,r9_c9_b9,27,SAT,0.5853865146636963,3,0,1,740
2,r0_c0_b0,0,SAT,0.12040495872497559,480,0,0,249
2,r1_c0_b0,1,SAT,0.13129591941833496,466,0,0,263
2,r2_c0_b0,2,SAT,0.14819693565368652,438,0,0,291
2,r3_c0_b0,3,SAT,0.16156291961669922,413,0,0,316
2,r4_c0_b0,4,SAT,0.1825721263885498,384,0,0,345
2,r5_c0_b0,5,SAT,0.18702197074890137,359,0,0,370
2,r6_c0_b0,6,SAT,0.19692349433898926,333,0,0,396
2,r7_c0_b0,7,SAT,0.20931553840637207,308,0,0,421
2,r8_c0_b0,8,SAT,0.21879863739013672,276,0,0,453
2,r9_c0_b0,9,SAT,0.23594927787780762,257,0,0,472
2,r9_c1_b0,10,SAT,0.2595372200012207,227,0,0,502
2,r9_c2_b0,11,SAT,0.26247167587280273,198,0,0,531
2,r9_c3_b0,12,SAT,0.27499818801879883,165,0,0,564
2,r9_c4_b0,13,SAT,0.3007478713989258,164,0,0,565
2,r9_c5_b0,14,SAT,0.3116476535797119,128,0,0,601
2,r9_c6_b0,15,SAT,0.3236207962036133,118,0,0,611
2,r9_c7_b0,16,SAT,0.35059452056884766,98,0,1,720
2,r9_c8_b0,17,SAT,0.9648497104644775,161,29,40,2881
2,r9_c9_b0,18,SAT,0.37448763847351074,75,0,0,654
2,r9_c9_b1,19,SAT,0.38765645027160645,48,0,1,735
2,r9_c9_b2,20,SAT,0.3979072570800781,43,0,0,686
2,r9_c9_b3,21,SAT,0.4089200496673584,29,0,0,700
2,r9_c9_b4,22,SAT,0.48490071296691895,38,2,4,905
2,r9_c9_b5,23,SAT,0.6036734580993652,28,6,10,1142
2,r9_c9_b6,24,SAT,0.45317888259887695,0,0,0,729
2,r9_c9_b7,25,SAT,0.4663243293762207,0,0,0,729
2,r9_c9_b8,26,SAT,0.48365116119384766,0,0,0,729
2,r9_c9_b9,27,SAT,0.5061311721801758,0,0,0,729
3,r0_c0_b0,0,SAT,0.1200406551361084,472,0,0,257
3,r1_c0_b0,1,SAT,0.21294498443603516,452,0,0,277
3,r2_c0_b0,2,SAT,0.14302492141723633,427,0,0,302
3,r3_c0_b0,3,SAT,0.15979671478271484,396,0,0,333
3,r4_c0_b0,4,SAT,0.16977643966674805,372,0,0,357
3,r5_c0_b0,5,SAT,0.181657075881958,346,0,0,383
3,r6_c0_b0,6,SAT,0.19631385803222656,322,0,0,407
3,r7_c0_b0,7,SAT,0.20904755592346191,296,0,0,433
3,r8_c0_b0,8,SAT,0.22336673736572266,269,0,0,460
3,r9_c0_b0,9,SAT,0.23888802528381348,240,0,0,489
3,r9_c1_b0,10,SAT,0.24821043014526367,223,0,0,506
3,r9_c2_b0,11,SAT,0.26624011993408203,194,0,1,554
3,r9_c3_b0,12,SAT,0.27500391006469727,167,0,0,562
3,r9_c4_b0,13,SAT,0.2945985794067383,140,0,0,589
3,r9_c5_b0,14,SAT,4.516736268997192,755,217,312,16351
3,r9_c6_b0,15,SAT,0.3314082622528076,108,0,0,621
3,r9_c7_b0,16,SAT,0.3530406951904297,96,0,1,724
3,r9_c8_b0,17,SAT,1.2081053256988525,209,41,60,3724
3,r9_c9_b0,18,SAT,0.3842010498046875,61,0,1,755
3,r9_c9_b1,19,SAT,2.6377034187316895,334,99,140,7426
3,r9_c9_b2,20,SAT,1.1743063926696777,172,43,63,2953
3,r9_c9_b3,21,SAT,0.5617868900299072,62,3,6,1042
3,r9_c9_b4,22,SAT,6.288863658905029,573,193,265,15469
3,r9_c9_b5,23,SAT,8.436424255371094,1022,378,496,19157
3,r9_c9_b6,24,SAT,0.6206855773925781,17,5,7,1207
3,r9_c9_b7,25,SAT,0.9219446182250977,76,24,35,1749
3,r9_c9_b8,26,SAT,0.6270372867584229,22,7,10,1109
